NHOHCount,BCUT2D_MWLOW,PEOE_VSA7,PEOE_VSA6,BCUT2D_MRLOW,SPS,Ipc,VSA_EState8,MolLogP,BalabanJ,MolWt,FpDensityMorgan1,SMR_VSA10,EState_VSA3,MinAbsEStateIndex,BCUT2D_LOGPHI,VSA_EState2,EState_VSA4,BCUT2D_MRHI,fr_allylic_oxid,BCUT2D_LOGPLOW,VSA_EState3,VSA_EState7,AvgIpc,BCUT2D_CHGLO,qed,TPSA,BCUT2D_CHGHI,VSA_EState4,BCUT2D_MWHI,"CC50, mM"
0.5,-0.2804876191808227,0.32591518246523,0.36981681062337285,0.4190966002007247,-0.08246848566970534,-0.005922156477713646,0.4969615974432789,0.4882130014166192,-0.20355778281921189,0.04795413971903342,0.6196265502603473,0.8742924416368668,-0.76916306404136,-0.31319385357893126,-0.11313033452060221,-0.40406965314726717,1.4020704191215678,1.561826574556391,0.0,-0.09140774759251588,0.8921433780349383,-0.2070161175720246,-0.07776029093609832,-0.3972659307349809,0.8154463866755677,-0.08281493001555208,-0.4960193424467617,-0.22988147922824137,0.9857993813476481,-1.209543480718754
0.0,-1.3445112095370975,1.9522642288453198,0.6337476498125669,-0.5582741282378899,0.9716704648107085,5.013879031068033,0.7493868455446105,0.7255754258938629,-0.2780925282075454,0.9768226204949232,-0.4587863375114719,0.02219810834607399,0.7984501881560699,-0.44568520743053075,1.155222168211004,0.7582732285738902,1.244470420591678,-0.16583528256198252,2.0,-1.4030389370212206,0.6459407366982152,0.9170105312842466,0.6173379885809208,-1.4735907479924215,-0.5161809092255141,0.4552877138413687,1.2031997804400967,-0.46650250683725397,-0.0014745804661630668,-1.5440534346396084
0.0,1.696511466430211,-0.6269854486478184,-0.1951068477540014,0.8656708769413344,-0.6731312104787713,-0.011084450275113329,-0.07396413260469636,-0.5290697533629573,-0.00811183519710788,-0.32823793601454204,0.13434075076302796,1.0276350738794737,-0.3995885408573627,0.3927878328988562,-1.2657457743871297,0.21812967196324182,-0.048466951499658795,0.830720124735248,0.0,0.5958162074758145,0.3749174592152266,-0.38411965213378096,0.02658055592226761,1.1118435862606308,0.7148539855199618,0.4321539657853812,-1.3944027736560682,0.9975672905211576,-0.025159930414451637,-2.1900127557320395
1.0,-0.2819108208506203,0.06682516802482667,0.4010169128088045,0.3959651030103144,-0.07579607046070472,-0.0154149133897709,0.41406212014939936,-0.3473744112554635,0.3355084685445594,-0.16387343408181462,0.3885380743092433,-0.3263184063812256,0.0544636698287817,-0.45593162949337507,-0.13558959712832874,-0.00023363295272040566,-0.29429828291214905,0.02921185881997212,0.0,-0.24439166497718892,1.5868719238207607,-0.2699046826935218,-0.7670429115801933,-0.39779194758841435,0.5578893481757318,0.39171850699844496,-0.48583271356747526,-0.43224510903185287,-0.018060164115230377,-1.6989789466617515
2.0,-0.028991455061764836,-0.8494578240344038,-0.8887735448920545,-0.11177540735313404,-0.43431007226738944,0.3525953000255348,-0.02062414852367525,-0.38107299826857677,0.43774114470484543,0.579691957229354,0.3885380743092433,0.952292462084625,-0.40746138696550294,-0.3646845605379174,0.4228660372311575,0.9020257191782963,-0.3844591516053447,1.4596557953073195,3.0,0.060084555768767936,2.4897835338457077,-0.427478366002705,0.5825211040710951,0.3089738642415958,-0.23818728323845587,1.8188180404354592,0.21648992026794914,0.6702971997586765,0.9857956899081769,-1.438884516109651
0.0,3.388594836052812,-1.5263098404186841,-0.6173723505355878,-1.296956062735038,-0.8028538312343906,-0.01974918986975111,-0.417321376635543,-2.212468670920557,1.58760731494818,-0.3901193056164196,1.2857050985899985,0.6264086688512787,-0.48232645629654614,-0.2311145892191258,-1.8315656657632793,0.6673532628142149,-1.0636826346640627,2.326344417629895,0.0,0.9420240624539744,1.3217809534586613,-0.6243061881324792,-0.12400760003446233,1.87970724795092,-0.3113783964932405,1.6862363919129086,-1.4184296911410144,-0.7564083756306439,0.9898313850256977,-3.286985173209828
-0.5,-0.05761319489237128,0.9303739844063826,0.19683123253381216,-0.2602869418445582,0.4111875872546606,-0.0017742687532033392,1.3108142539117111,0.21786877504812904,-0.6658824351802708,-0.05415387133681284,0.08042010637443801,-0.3227285810628676,-0.01730369960593072,-0.4103935018840855,0.6718345620119549,0.13433225987909309,1.2064838255206276,-0.29682909923640094,0.0,0.03033503683839619,-0.3088855275745677,0.5151701606786232,-0.00033814167021186753,-0.1257682980475565,0.3468362988525852,-0.38627527216174184,0.5563484308056221,-0.363071171439716,-0.000460838014868814,-1.7502292307315657
2.0,1.2684364317220502,-0.9593107411958579,-0.8887735448920545,2.2155507150612603,-0.8908572513755438,-0.004695140132918609,-0.6799540240661465,-0.6918671525953192,0.991206190112097,-0.08989269826438287,-0.9979927813973808,-0.033815156998919925,-0.76916306404136,0.037059322232336635,-0.4578463022813861,-0.0011183412722468933,0.390139996941935,-0.07443565324154727,0.0,1.804460364930862,3.6764003906820926,-0.6243061881324792,-0.5794801001505289,1.1128302386275566,-0.6701927975435806,1.5931181959564547,-1.5005169783293564,-0.7234385568855466,-0.012176321258750868,-2.404490069884255
0.0,-0.04640345557895496,-0.4298757115437559,-0.07456996182265475,1.2878403485361074,0.5971939927732607,-0.0210754760656725,0.571454088895817,-0.5572762165369107,0.7943768279978561,-0.8192103015122509,0.8122002802196009,-0.33761475421126924,0.33455156705663774,0.24110460790438737,0.5802172995720916,-0.4011452856620556,-0.7091217564427085,-0.00021505570059689576,0.0,0.3580978905576732,0.4276827406290137,0.010824755674929817,-0.5591245190375894,0.035365523155172045,0.2848494859433129,-0.32698289269051317,0.40100645712854116,0.04652823749863508,-0.019065018432249708,-3.179104206858802
0.0,-0.18195980984342194,-0.09120975942508588,0.13769038810640355,-0.6140053499760474,0.9267811121738667,-0.019555323231129476,0.014623294104523635,-0.0684093908537248,-0.0076761590097142365,-0.5254903431848151,0.06456109331896873,-0.6676552704718092,-0.005484383019879826,-0.37850966355098536,0.10814936519763271,-0.6415686200282589,0.44495477118516175,-1.1002034654990056,0.0,-0.8715832326749242,0.5948278642667036,0.9799555284177275,-0.2762698351491456,-0.7478593767068307,0.2232703106934422,-0.38783048211508553,0.13971789194090908,-0.6134758316887834,-0.0021406165403920797,-3.0998641924730785
